Call ID,Customer Company Name,Sentiment,CSAT Score,Call Timestamp,Reason,City,State,Channel,Response Time,Call Duration (in Minutes),Call Center,First Contact Resolution (FCR) Flag,Abandon Flag,Agent
DKK-33729092-w-758920-fU,Nova Enterprises,Neutral,1,5/16/23 20:36,Account Update,Chicago,California,Call-Center,Above SLA,30,New York/NY,Y,N,David Kim
DKK-63661649-w-713464-fU,Astro Tech,Very Negative,1,8/6/23 3:21,Payment Issue,San Diego,Michigan,Call-Center,Above SLA,47,New York/NY,Y,N,Michael Brown
DKK-59569225-w-857162-fU,Prime Associates,Very Negative,4,3/24/23 0:56,Payment Issue,Los Angeles,Illinois,Call-Center,Above SLA,53,Los Angeles/CA,N,Y,Daniel Lee
DKK-29775189-w-346085-fU,Pinnacle Group,Negative,2,9/22/23 2:59,Account Update,Detroit,Texas,Call-Center,Within SLA,59,Chicago/IL,N,N,Emily Johnson
DKK-65716191-w-165370-fU,Alpha Solutions,Neutral,2,1/20/23 11:07,Technical Support,San Antonio,New York,Chatbot,Above SLA,27,Los Angeles/CA,N,Y,John Smith
DKK-52915649-w-407795-fU,Delta Services,Neutral,4,6/10/23 21:35,Service Outage,Los Angeles,Arizona,Chatbot,Above SLA,53,Chicago/IL,N,Y,Anita Patel
DKK-16533713-w-475139-fU,Omega Corp,Neutral,2,6/14/23 11:02,Technical Support,San Jose,Texas,Chatbot,Above SLA,5,Dallas/TX,N,Y,Linda Chen
DKK-92982249-w-273933-fU,Techtronics Ltd,Very Negative,2,9/17/23 19:50,New Service Inquiry,New York,Illinois,Call-Center,Within SLA,47,Chicago/IL,Y,Y,Daniel Lee
DKK-15834195-w-968815-fU,Techtronics Ltd,Negative,4,2/1/23 7:33,Service Outage,New York,Arizona,Chatbot,Above SLA,6,Chicago/IL,N,N,Linda Chen
DKK-39781275-w-880511-fU,Prime Associates,Very Negative,5,6/5/23 16:09,Technical Support,Chicago,Texas,Call-Center,Above SLA,59,Los Angeles/CA,Y,Y,Sophia Garcia
DKK-24140889-w-757406-fU,Global Ventures,Neutral,1,7/15/23 20:03,Technical Support,San Diego,California,Call-Center,Within SLA,58,Dallas/TX,Y,Y,John Smith
DKK-12926145-w-190763-fU,Omega Corp,Neutral,4,6/11/23 6:58,New Service Inquiry,Phoenix,California,Chatbot,Within SLA,41,Chicago/IL,Y,Y,Anita Patel
DKK-16805157-w-428464-fU,Delta Services,Very Negative,2,2/14/23 1:56,New Service Inquiry,Houston,Illinois,Chatbot,Above SLA,51,Dallas/TX,Y,N,Emily Johnson
DKK-17884151-w-547043-fU,Alpha Solutions,Very Positive,5,12/6/23 3:16,Technical Support,Chicago,Texas,Chatbot,Above SLA,14,Dallas/TX,Y,Y,Emily Johnson
DKK-42865181-w-394455-fU,Techtronics Ltd,Negative,2,7/27/23 13:21,Payment Issue,Chicago,Michigan,Call-Center,Within SLA,11,Dallas/TX,Y,N,Daniel Lee
DKK-91226679-w-377030-fU,Techtronics Ltd,Neutral,2,11/26/23 8:00,New Service Inquiry,Detroit,Texas,Call-Center,Above SLA,16,Dallas/TX,Y,N,Michael Brown
DKK-61825262-w-448279-fU,Alpha Solutions,Very Positive,5,12/11/23 10:28,Payment Issue,Chicago,Michigan,Call-Center,Above SLA,17,Chicago/IL,Y,N,David Kim
DKK-66298649-w-953210-fU,Global Ventures,Positive,4,3/8/23 7:59,Technical Support,Detroit,Illinois,Call-Center,Above SLA,26,Dallas/TX,Y,N,David Kim
DKK-27761105-w-554406-fU,Omega Corp,Positive,4,1/15/23 13:39,New Service Inquiry,New York,New York,Call-Center,Within SLA,55,Los Angeles/CA,Y,Y,David Kim
DKK-50802505-w-690977-fU,Delta Services,Very Negative,3,7/27/23 3:52,New Service Inquiry,Detroit,Illinois,Chatbot,Above SLA,56,Dallas/TX,N,Y,David Kim
DKK-29844647-w-194073-fU,Alpha Solutions,Very Positive,4,2/11/23 7:05,Payment Issue,Phoenix,Arizona,Chatbot,Above SLA,3,Los Angeles/CA,N,N,Emily Johnson
DKK-46535411-w-405165-fU,Astro Tech,Negative,2,5/31/23 9:46,New Service Inquiry,San Diego,Arizona,Call-Center,Above SLA,29,Los Angeles/CA,N,N,David Kim
DKK-92800503-w-105602-fU,Alpha Solutions,Very Negative,4,7/12/23 23:41,Technical Support,San Jose,California,Call-Center,Within SLA,49,Chicago/IL,N,Y,Sophia Garcia
DKK-77491638-w-715809-fU,Global Ventures,Positive,4,11/12/23 18:16,Payment Issue,Chicago,California,Chatbot,Within SLA,32,Dallas/TX,Y,Y,John Smith
DKK-86182501-w-316564-fU,Omega Corp,Negative,4,5/23/23 18:51,Account Update,Dallas,California,Chatbot,Within SLA,16,Chicago/IL,N,Y,David Kim
DKK-21578722-w-941248-fU,Nova Enterprises,Positive,1,6/17/23 2:49,Technical Support,New York,Arizona,Chatbot,Within SLA,3,Dallas/TX,Y,N,Sophia Garcia
DKK-96051304-w-514721-fU,Nova Enterprises,Positive,1,4/16/23 18:01,Service Outage,Phoenix,California,Call-Center,Within SLA,9,Chicago/IL,Y,N,Daniel Lee
DKK-52174355-w-424774-fU,Prime Associates,Neutral,5,6/13/23 12:11,Technical Support,San Diego,California,Call-Center,Within SLA,8,Los Angeles/CA,N,N,David Kim
DKK-79248954-w-412015-fU,Alpha Solutions,Neutral,5,1/19/23 9:06,New Service Inquiry,Los Angeles,Illinois,Chatbot,Above SLA,13,Dallas/TX,N,N,Daniel Lee
DKK-44962095-w-536563-fU,Nova Enterprises,Positive,2,1/28/23 17:52,New Service Inquiry,San Antonio,Illinois,Call-Center,Above SLA,58,Dallas/TX,N,N,John Smith
DKK-94532415-w-188275-fU,Astro Tech,Very Negative,5,7/14/23 17:44,New Service Inquiry,New York,New York,Chatbot,Above SLA,59,Los Angeles/CA,N,N,Michael Brown
DKK-68671628-w-817219-fU,Nova Enterprises,Very Negative,4,4/9/23 17:07,New Service Inquiry,San Diego,Texas,Chatbot,Within SLA,15,Chicago/IL,N,Y,Linda Chen
DKK-83353046-w-601662-fU,Berge and Sons,Very Negative,4,3/10/23 7:34,Payment Issue,Los Angeles,Illinois,Chatbot,Above SLA,4,Dallas/TX,N,N,Linda Chen
DKK-49126271-w-610743-fU,Nova Enterprises,Positive,4,8/8/23 2:13,New Service Inquiry,San Antonio,Illinois,Call-Center,Above SLA,38,New York/NY,Y,N,John Smith
DKK-42357737-w-439877-fU,Nova Enterprises,Neutral,4,7/5/23 1:23,Payment Issue,New York,California,Call-Center,Within SLA,44,Dallas/TX,Y,N,Linda Chen
DKK-87202312-w-274497-fU,Omega Corp,Neutral,5,5/2/23 14:58,Payment Issue,Phoenix,Michigan,Chatbot,Within SLA,49,Chicago/IL,N,N,Linda Chen
DKK-47311417-w-983572-fU,Techtronics Ltd,Very Negative,1,1/22/23 18:05,Service Outage,San Diego,Texas,Chatbot,Above SLA,55,New York/NY,N,N,Daniel Lee
DKK-36181777-w-945480-fU,Techtronics Ltd,Positive,2,12/24/23 4:23,Technical Support,Los Angeles,Michigan,Call-Center,Above SLA,30,Los Angeles/CA,Y,Y,Daniel Lee
DKK-52192718-w-848789-fU,Prime Associates,Positive,4,10/24/23 18:13,New Service Inquiry,New York,New York,Chatbot,Above SLA,51,New York/NY,N,N,Michael Brown
DKK-21846151-w-713253-fU,Astro Tech,Negative,3,3/29/23 17:25,Technical Support,Detroit,New York,Call-Center,Within SLA,59,Dallas/TX,N,Y,John Smith
DKK-61905892-w-173462-fU,Delta Services,Neutral,1,7/18/23 3:48,Service Outage,San Jose,Texas,Call-Center,Within SLA,49,Chicago/IL,Y,N,David Kim
DKK-67624654-w-360850-fU,Prime Associates,Very Negative,1,1/28/23 12:32,Payment Issue,Chicago,California,Call-Center,Within SLA,12,Dallas/TX,N,N,Sophia Garcia
DKK-94571321-w-161810-fU,Nova Enterprises,Neutral,2,5/5/23 23:07,Payment Issue,San Diego,California,Chatbot,Above SLA,55,Dallas/TX,Y,N,David Kim
DKK-52394734-w-275980-fU,Nova Enterprises,Positive,2,3/7/23 4:29,New Service Inquiry,Detroit,Michigan,Chatbot,Above SLA,44,Los Angeles/CA,N,N,Daniel Lee
DKK-64131341-w-832616-fU,Global Ventures,Positive,3,10/20/23 10:41,Payment Issue,Dallas,Texas,Chatbot,Within SLA,9,Los Angeles/CA,N,N,John Smith
DKK-54614905-w-409776-fU,Nova Enterprises,Neutral,5,6/9/23 12:01,Account Update,San Antonio,California,Chatbot,Above SLA,41,Chicago/IL,Y,N,Sophia Garcia
DKK-69957354-w-734625-fU,Alpha Solutions,Negative,4,6/14/23 1:39,Payment Issue,San Jose,Texas,Call-Center,Within SLA,48,New York/NY,Y,N,Sophia Garcia
DKK-35510364-w-896094-fU,Pinnacle Group,Very Positive,2,7/16/23 21:53,Payment Issue,Dallas,Texas,Call-Center,Above SLA,28,Los Angeles/CA,N,Y,Sophia Garcia
DKK-76143495-w-989264-fU,Nova Enterprises,Very Positive,4,10/30/23 21:37,New Service Inquiry,Dallas,Texas,Chatbot,Above SLA,26,Chicago/IL,Y,Y,Anita Patel
DKK-30227363-w-385177-fU,Berge and Sons,Very Positive,2,7/8/23 4:35,Payment Issue,Dallas,Arizona,Call-Center,Within SLA,18,Dallas/TX,Y,Y,Linda Chen
DKK-85971009-w-533418-fU,Nova Enterprises,Negative,4,11/25/23 13:21,New Service Inquiry,Detroit,Arizona,Chatbot,Within SLA,50,Los Angeles/CA,N,Y,David Kim
DKK-55980347-w-799027-fU,Astro Tech,Very Negative,3,8/1/23 1:03,Technical Support,Dallas,Michigan,Chatbot,Above SLA,9,Chicago/IL,Y,N,Daniel Lee
DKK-22415795-w-191580-fU,Berge and Sons,Negative,5,10/30/23 17:07,Technical Support,Dallas,New York,Call-Center,Within SLA,6,Los Angeles/CA,Y,N,David Kim
DKK-29653677-w-124918-fU,Delta Services,Very Negative,2,11/20/23 22:30,Payment Issue,New York,Texas,Chatbot,Within SLA,31,Los Angeles/CA,N,Y,David Kim
DKK-68552249-w-567126-fU,Omega Corp,Positive,5,5/28/23 8:47,Payment Issue,New York,Texas,Call-Center,Above SLA,59,New York/NY,N,N,John Smith
DKK-50802505-w-690977-fU,Delta Services,Very Negative,3,7/27/23 3:52,New Service Inquiry,Detroit,Illinois,Chatbot,Above SLA,56,Dallas/TX,N,Y,Daniel Lee
DKK-60630515-w-783557-fU,Global Ventures,Very Negative,4,6/22/23 18:13,New Service Inquiry,San Diego,Texas,Call-Center,Above SLA,42,Dallas/TX,N,Y,Linda Chen
DKK-24140889-w-757406-fU,Global Ventures,Neutral,2,3/8/23 19:41,Technical Support,Phoenix,Arizona,Chatbot,Within SLA,56,Dallas/TX,N,N,Linda Chen
DKK-95766454-w-165487-fU,Omega Corp,Neutral,4,1/10/23 9:29,New Service Inquiry,Chicago,Arizona,Call-Center,Within SLA,57,New York/NY,Y,N,Michael Brown
DKK-33155678-w-913432-fU,Pinnacle Group,Very Negative,4,6/10/23 10:04,Payment Issue,Detroit,California,Call-Center,Within SLA,26,Chicago/IL,N,N,Linda Chen
DKK-42865181-w-394455-fU,Techtronics Ltd,Negative,2,7/27/23 13:21,Payment Issue,Chicago,Michigan,Call-Center,Within SLA,11,Dallas/TX,Y,N,Daniel Lee
DKK-23285227-w-109864-fU,Delta Services,Very Positive,3,12/14/23 6:28,Payment Issue,Houston,California,Chatbot,Above SLA,6,Los Angeles/CA,N,N,Michael Brown
DKK-94571321-w-161810-fU,Nova Enterprises,Neutral,2,5/5/23 23:07,Payment Issue,San Diego,California,Chatbot,Above SLA,55,Dallas/TX,Y,N,David Kim
DKK-46964750-w-376053-fU,Nova Enterprises,Negative,3,6/6/23 15:28,Payment Issue,Phoenix,Arizona,Call-Center,Within SLA,15,Chicago/IL,Y,N,David Kim
DKK-30782499-w-253171-fU,Delta Services,Positive,3,3/30/23 20:04,Technical Support,Phoenix,Texas,Call-Center,Within SLA,7,Chicago/IL,Y,N,Michael Brown
DKK-85402182-w-153656-fU,Nova Enterprises,Neutral,2,8/27/23 8:27,Technical Support,San Antonio,Arizona,Chatbot,Within SLA,29,Los Angeles/CA,N,N,Daniel Lee
DKK-73709546-w-875984-fU,Alpha Solutions,Neutral,3,10/2/23 17:16,Technical Support,New York,Texas,Call-Center,Within SLA,51,Chicago/IL,Y,N,Daniel Lee
DKK-62177372-w-882986-fU,Pinnacle Group,Positive,2,6/11/23 3:17,Technical Support,Los Angeles,California,Call-Center,Above SLA,25,Chicago/IL,Y,Y,Daniel Lee
DKK-74022164-w-270484-fU,Global Ventures,Negative,1,3/24/23 21:22,Service Outage,San Antonio,Texas,Call-Center,Within SLA,16,Dallas/TX,N,N,Sophia Garcia
DKK-42404872-w-391319-fU,Berge and Sons,Very Positive,1,3/8/23 14:52,Technical Support,New York,California,Chatbot,Within SLA,25,New York/NY,Y,N,Linda Chen
DKK-64914309-w-254646-fU,Astro Tech,Positive,3,9/9/23 19:30,Service Outage,Houston,California,Call-Center,Above SLA,13,New York/NY,N,N,Sophia Garcia
DKK-22966828-w-959018-fU,Techtronics Ltd,Very Negative,5,1/17/23 12:10,Service Outage,Houston,California,Chatbot,Above SLA,58,Chicago/IL,N,Y,Anita Patel
DKK-52989380-w-370506-fU,Techtronics Ltd,Very Negative,5,8/10/23 17:26,Technical Support,Dallas,Arizona,Chatbot,Within SLA,27,New York/NY,Y,N,Daniel Lee
DKK-67973792-w-748176-fU,Prime Associates,Very Positive,2,2/24/23 2:19,Payment Issue,Detroit,California,Chatbot,Above SLA,18,Chicago/IL,Y,N,David Kim
DKK-49988955-w-565966-fU,Techtronics Ltd,Negative,4,11/26/23 8:29,New Service Inquiry,New York,Michigan,Call-Center,Above SLA,28,Chicago/IL,Y,N,Anita Patel
DKK-86877774-w-685977-fU,Techtronics Ltd,Very Positive,4,5/14/23 10:13,Payment Issue,Detroit,New York,Call-Center,Within SLA,59,Chicago/IL,N,Y,Emily Johnson
DKK-53810322-w-230952-fU,Alpha Solutions,Negative,1,9/23/23 23:55,Payment Issue,Chicago,Arizona,Call-Center,Within SLA,53,New York/NY,N,Y,David Kim
DKK-57672175-w-359624-fU,Delta Services,Positive,1,2/25/23 8:13,Technical Support,New York,Michigan,Call-Center,Above SLA,53,Dallas/TX,N,N,Daniel Lee
DKK-68228782-w-592405-fU,Alpha Solutions,Neutral,2,9/27/23 9:10,New Service Inquiry,Chicago,Texas,Call-Center,Above SLA,10,Dallas/TX,Y,Y,David Kim
DKK-68474425-w-963985-fU,Omega Corp,Negative,5,2/11/23 18:29,Technical Support,Detroit,New York,Call-Center,Above SLA,39,Dallas/TX,N,Y,Sophia Garcia
DKK-68671628-w-817219-fU,Nova Enterprises,Very Negative,4,4/9/23 17:07,New Service Inquiry,San Diego,Texas,Chatbot,Within SLA,15,Chicago/IL,N,Y,Linda Chen
DKK-64226020-w-568340-fU,Nova Enterprises,Positive,5,11/21/23 16:26,New Service Inquiry,San Diego,Illinois,Chatbot,Above SLA,8,Chicago/IL,N,N,Sophia Garcia
DKK-31173264-w-148385-fU,Alpha Solutions,Neutral,3,2/26/23 3:42,Payment Issue,Los Angeles,Arizona,Chatbot,Within SLA,18,New York/NY,Y,N,Daniel Lee
DKK-54194598-w-431445-fU,Omega Corp,Neutral,2,6/23/23 6:23,Payment Issue,Phoenix,New York,Chatbot,Above SLA,31,New York/NY,Y,Y,David Kim
DKK-33608916-w-422697-fU,Berge and Sons,Very Negative,5,10/27/23 18:47,Service Outage,Dallas,California,Chatbot,Within SLA,54,New York/NY,N,N,Michael Brown
DKK-91258425-w-636230-fU,Astro Tech,Very Negative,2,12/18/23 9:28,Payment Issue,Houston,Michigan,Chatbot,Above SLA,60,Dallas/TX,Y,Y,John Smith
DKK-61378002-w-869141-fU,Alpha Solutions,Negative,1,4/2/23 19:02,Technical Support,Detroit,Illinois,Call-Center,Within SLA,31,New York/NY,Y,N,Emily Johnson
DKK-44152399-w-931102-fU,Astro Tech,Very Positive,4,8/6/23 11:25,New Service Inquiry,San Jose,Arizona,Chatbot,Within SLA,43,New York/NY,Y,Y,Emily Johnson
DKK-55454552-w-897883-fU,Delta Services,Very Positive,2,11/3/23 14:35,Service Outage,New York,California,Chatbot,Within SLA,48,Dallas/TX,Y,Y,John Smith
DKK-62318085-w-703202-fU,Techtronics Ltd,Negative,3,9/19/23 14:35,New Service Inquiry,San Jose,Illinois,Call-Center,Above SLA,47,Los Angeles/CA,Y,Y,Michael Brown
DKK-51425627-w-853367-fU,Berge and Sons,Very Positive,2,9/6/23 21:04,New Service Inquiry,San Diego,California,Call-Center,Within SLA,49,Dallas/TX,Y,N,Sophia Garcia
DKK-53567297-w-544278-fU,Prime Associates,Very Negative,5,8/5/23 2:38,Payment Issue,San Antonio,Arizona,Chatbot,Within SLA,55,Chicago/IL,Y,Y,Linda Chen
DKK-68671628-w-817219-fU,Global Ventures,Very Positive,2,1/31/23 2:56,Payment Issue,San Antonio,Texas,Call-Center,Above SLA,39,New York/NY,N,Y,Sophia Garcia
DKK-27573290-w-730496-fU,Prime Associates,Positive,1,9/19/23 8:53,Payment Issue,Detroit,Texas,Call-Center,Above SLA,40,Chicago/IL,Y,Y,Daniel Lee
DKK-35905418-w-920797-fU,Global Ventures,Neutral,3,5/26/23 0:06,Account Update,San Antonio,Illinois,Chatbot,Within SLA,18,Los Angeles/CA,N,Y,Michael Brown
DKK-79248954-w-412015-fU,Alpha Solutions,Neutral,5,1/19/23 9:06,New Service Inquiry,Los Angeles,Illinois,Chatbot,Above SLA,13,Dallas/TX,N,N,John Smith
DKK-80747587-w-922576-fU,Omega Corp,Neutral,4,12/31/23 5:29,Technical Support,Detroit,New York,Call-Center,Within SLA,26,Los Angeles/CA,N,N,Michael Brown
DKK-52232612-w-321990-fU,Alpha Solutions,Neutral,5,7/2/23 18:18,Technical Support,Phoenix,Texas,Chatbot,Within SLA,54,New York/NY,N,N,Emily Johnson
DKK-52834939-w-961850-fU,Nova Enterprises,Positive,1,3/3/23 7:35,Service Outage,Dallas,California,Chatbot,Above SLA,23,Dallas/TX,Y,N,Sophia Garcia
DKK-49988955-w-565966-fU,Techtronics Ltd,Negative,4,11/26/23 8:29,New Service Inquiry,New York,Michigan,Call-Center,Above SLA,28,Chicago/IL,Y,N,Anita Patel
DKK-61071245-w-629430-fU,Delta Services,Negative,2,1/15/23 15:20,New Service Inquiry,Los Angeles,New York,Chatbot,Above SLA,3,Chicago/IL,N,N,John Smith
DKK-86573961-w-746048-fU,Prime Associates,Neutral,4,10/30/23 7:11,Payment Issue,Detroit,New York,Chatbot,Above SLA,5,Dallas/TX,N,Y,David Kim
DKK-82439706-w-939763-fU,Berge and Sons,Very Negative,1,6/9/23 12:09,New Service Inquiry,San Diego,Michigan,Chatbot,Within SLA,5,Chicago/IL,Y,N,Anita Patel
DKK-23488007-w-276079-fU,Delta Services,Negative,3,9/16/23 15:59,New Service Inquiry,New York,Michigan,Call-Center,Within SLA,50,New York/NY,Y,Y,Linda Chen
DKK-64502416-w-534324-fU,Techtronics Ltd,Very Positive,1,12/14/23 7:52,New Service Inquiry,Chicago,Illinois,Chatbot,Within SLA,3,Los Angeles/CA,Y,N,Linda Chen
DKK-53935747-w-691971-fU,Techtronics Ltd,Negative,3,3/28/23 0:33,Account Update,San Jose,California,Call-Center,Above SLA,4,Dallas/TX,Y,N,Sophia Garcia
DKK-64131341-w-832616-fU,Global Ventures,Positive,3,10/20/23 10:41,Payment Issue,Dallas,Texas,Chatbot,Within SLA,9,Los Angeles/CA,N,N,John Smith
DKK-46964750-w-376053-fU,Nova Enterprises,Negative,3,6/6/23 15:28,Payment Issue,Phoenix,Arizona,Call-Center,Within SLA,15,Chicago/IL,Y,N,Daniel Lee
DKK-62318085-w-703202-fU,Omega Corp,Neutral,4,4/26/23 3:46,Technical Support,Houston,Illinois,Call-Center,Above SLA,25,New York/NY,Y,N,John Smith
DKK-41608913-w-512321-fU,Omega Corp,Negative,4,6/24/23 14:14,Account Update,Dallas,Texas,Call-Center,Above SLA,56,Chicago/IL,Y,N,Emily Johnson
DKK-69078777-w-690464-fU,Pinnacle Group,Positive,3,2/9/23 4:40,Payment Issue,Phoenix,California,Call-Center,Within SLA,38,New York/NY,Y,Y,John Smith
DKK-78032501-w-492318-fU,Omega Corp,Very Positive,4,1/9/23 19:53,Payment Issue,Dallas,California,Chatbot,Above SLA,23,Los Angeles/CA,N,Y,John Smith
DKK-96051304-w-514721-fU,Nova Enterprises,Positive,1,4/16/23 18:01,Service Outage,Phoenix,California,Call-Center,Within SLA,9,Chicago/IL,Y,N,Daniel Lee
DKK-25587877-w-472142-fU,Delta Services,Neutral,2,4/18/23 22:28,Billing Question,Houston,Arizona,Chatbot,Above SLA,39,Chicago/IL,N,Y,Anita Patel
DKK-52192718-w-848789-fU,Global Ventures,Positive,5,3/17/23 5:23,New Service Inquiry,New York,Arizona,Chatbot,Above SLA,55,Los Angeles/CA,N,N,David Kim
DKK-63342348-w-407361-fU,Astro Tech,Very Positive,5,12/21/23 21:54,New Service Inquiry,San Jose,Illinois,Call-Center,Within SLA,43,Los Angeles/CA,N,Y,Emily Johnson
DKK-69078777-w-690464-fU,Pinnacle Group,Positive,3,2/9/23 4:40,Payment Issue,Phoenix,California,Call-Center,Within SLA,38,New York/NY,Y,Y,John Smith
DKK-95766454-w-165487-fU,Omega Corp,Neutral,4,1/10/23 9:29,New Service Inquiry,Chicago,Arizona,Call-Center,Within SLA,57,New York/NY,Y,N,Michael Brown
DKK-17884151-w-547043-fU,Alpha Solutions,Very Positive,5,12/6/23 3:16,Technical Support,Chicago,Texas,Chatbot,Above SLA,14,Dallas/TX,Y,Y,Emily Johnson
DKK-19525116-w-503018-fU,Delta Services,Very Negative,5,4/15/23 23:23,Technical Support,Los Angeles,Arizona,Call-Center,Above SLA,45,Los Angeles/CA,Y,N,Anita Patel
DKK-12833159-w-459967-fU,Prime Associates,Neutral,5,7/20/23 6:06,Account Update,Dallas,Texas,Chatbot,Above SLA,41,New York/NY,N,N,Linda Chen
DKK-67042714-w-738453-fU,Delta Services,Positive,1,11/2/23 8:29,Payment Issue,Chicago,California,Call-Center,Within SLA,50,Los Angeles/CA,Y,N,Linda Chen
DKK-16675258-w-501348-fU,Astro Tech,Very Positive,2,5/3/23 0:36,New Service Inquiry,Houston,Michigan,Call-Center,Within SLA,7,Los Angeles/CA,Y,Y,Daniel Lee
DKK-26731438-w-196995-fU,Nova Enterprises,Positive,2,10/9/23 19:52,Technical Support,Phoenix,California,Chatbot,Within SLA,32,Chicago/IL,Y,Y,Linda Chen
DKK-83999305-w-408555-fU,Pinnacle Group,Very Negative,4,8/13/23 18:31,Payment Issue,San Jose,Illinois,Call-Center,Above SLA,23,Dallas/TX,Y,Y,Linda Chen
DKK-40415972-w-673305-fU,Berge and Sons,Very Negative,5,4/27/23 13:49,Technical Support,San Jose,Texas,Call-Center,Within SLA,48,New York/NY,Y,N,Daniel Lee
DKK-66049964-w-806709-fU,Berge and Sons,Very Negative,4,7/13/23 14:14,Service Outage,New York,Michigan,Call-Center,Within SLA,40,Chicago/IL,N,N,Linda Chen
DKK-60436261-w-250060-fU,Alpha Solutions,Very Positive,1,6/19/23 13:21,Payment Issue,Phoenix,Arizona,Call-Center,Within SLA,30,Chicago/IL,Y,N,John Smith
DKK-66192168-w-730593-fU,Nova Enterprises,Very Negative,2,6/13/23 4:56,New Service Inquiry,Detroit,Arizona,Chatbot,Within SLA,34,Los Angeles/CA,Y,N,Michael Brown
DKK-91932481-w-513684-fU,Berge and Sons,Very Negative,2,11/8/23 4:22,Payment Issue,San Antonio,Illinois,Call-Center,Above SLA,12,New York/NY,N,Y,Emily Johnson
DKK-45194431-w-234445-fU,Alpha Solutions,Positive,5,10/18/23 17:58,Payment Issue,Phoenix,California,Call-Center,Above SLA,36,Los Angeles/CA,N,Y,Michael Brown
DKK-34329526-w-919840-fU,Delta Services,Very Positive,2,11/25/23 5:40,Payment Issue,Chicago,Texas,Call-Center,Above SLA,22,Los Angeles/CA,N,N,Anita Patel
DKK-16871069-w-246044-fU,Techtronics Ltd,Neutral,3,12/12/23 17:50,New Service Inquiry,Detroit,Texas,Chatbot,Above SLA,16,Los Angeles/CA,N,N,Michael Brown
DKK-69078777-w-690464-fU,Pinnacle Group,Positive,3,2/9/23 4:40,Payment Issue,Phoenix,California,Call-Center,Within SLA,38,New York/NY,Y,Y,John Smith
DKK-87576158-w-445588-fU,Global Ventures,Negative,2,9/13/23 13:34,New Service Inquiry,San Diego,California,Chatbot,Above SLA,56,Dallas/TX,Y,Y,Emily Johnson
DKK-49988955-w-565966-fU,Techtronics Ltd,Negative,4,11/26/23 8:29,New Service Inquiry,New York,Michigan,Call-Center,Above SLA,28,Chicago/IL,Y,N,Sophia Garcia
DKK-26860543-w-336607-fU,Prime Associates,Neutral,2,9/3/23 19:34,Payment Issue,Detroit,Texas,Call-Center,Within SLA,56,Los Angeles/CA,Y,N,Emily Johnson
DKK-74679156-w-351054-fU,Pinnacle Group,Neutral,5,7/16/23 20:46,Billing Question,San Antonio,California,Chatbot,Within SLA,1,Dallas/TX,Y,N,Linda Chen
DKK-80508712-w-639703-fU,Astro Tech,Neutral,3,6/13/23 15:10,Service Outage,San Antonio,Texas,Call-Center,Within SLA,31,Los Angeles/CA,Y,N,Daniel Lee
DKK-85510773-w-230280-fU,Astro Tech,Neutral,1,8/26/23 7:18,Payment Issue,Los Angeles,Texas,Call-Center,Within SLA,54,Dallas/TX,N,N,Daniel Lee
DKK-24140889-w-757406-fU,Global Ventures,Neutral,1,7/15/23 20:03,Technical Support,San Diego,California,Call-Center,Within SLA,58,Dallas/TX,Y,Y,Emily Johnson
DKK-73459421-w-536971-fU,Alpha Solutions,Negative,3,3/15/23 11:01,Technical Support,Dallas,Texas,Chatbot,Above SLA,60,Chicago/IL,N,Y,Daniel Lee
DKK-73544823-w-535217-fU,Techtronics Ltd,Very Negative,2,2/9/23 6:20,Service Outage,San Diego,Arizona,Chatbot,Within SLA,41,New York/NY,N,Y,Michael Brown
DKK-94529373-w-407855-fU,Prime Associates,Neutral,2,12/14/23 16:36,Payment Issue,San Jose,Michigan,Chatbot,Above SLA,36,Los Angeles/CA,N,N,Daniel Lee
DKK-34621185-w-304574-fU,Alpha Solutions,Neutral,5,9/4/23 4:52,Payment Issue,Chicago,New York,Call-Center,Above SLA,25,New York/NY,Y,N,John Smith
